student_id,gender,age,study_hours,attendance_rate,previous_grades,parental_education,family_income_level,course,semester,grade,passed
STU-0299,Female,24,18.8,73.7,2.48,High School,Medium,Computer Science,Spring 2024,68.1,1
STU-0299,Female,24,2.5,100.0,2.48,High School,Medium,Science,Spring 2025,53.0,1
STU-0300,Male,24,12.7,,3.08,PhD,Medium,History,Spring 2025,71.6,1
STU-0300,Male,24,21.1,,3.08,PhD,Medium,History,Fall 2024,67.8,1
STU-0300,Male,24,35.4,81.2,3.08,PhD,Medium,English,Spring 2024,86.1,1
STU-0300,Male,24,21.9,81.5,3.08,PhD,Medium,Science,Fall 2023,78.5,1
STU-0301,Female,25,32.0,100.0,2.84,Bachelor,High,Science,Spring 2024,75.8,1
STU-0301,Female,25,24.6,97.1,2.84,Bachelor,High,History,Spring 2025,60.2,1
STU-0301,Female,25,17.8,87.4,2.84,Bachelor,High,History,Fall 2024,75.4,1
STU-0302,Female,18,25.4,63.2,2.57,Master,Low,Mathematics,Spring 2025,63.7,1
STU-0302,Female,18,17.1,90.7,2.57,Master,Low,History,Fall 2024,57.7,1
STU-0302,Female,18,8.8,86.1,2.57,Master,Low,History,Fall 2023,59.7,1
STU-0303,Female,22,19.2,86.6,1.97,PhD,Medium,Science,Fall 2024,59.0,1
STU-0303,Female,22,21.3,93.6,1.97,PhD,Medium,Science,Spring 2024,71.6,1
STU-0303,Female,22,32.8,85.2,1.97,PhD,Medium,Computer Science,Fall 2023,74.0,1
STU-0304,Female,22,35.1,93.1,3.47,High School,Low,English,Spring 2025,75.6,1
STU-0304,Female,22,2.5,64.4,3.47,High School,Low,Science,Fall 2024,29.9,0
STU-0304,Female,22,30.1,55.9,3.47,High School,Low,History,Fall 2023,52.6,1
STU-0304,Female,22,31.7,73.1,3.47,High School,Low,History,Spring 2024,62.4,1
STU-0305,Male,17,35.9,87.7,3.48,Master,Medium,English,Fall 2023,88.4,1
STU-0305,Male,17,30.4,81.7,3.48,Master,Medium,History,Spring 2025,69.2,1
STU-0305,Male,17,10.2,52.1,3.48,Master,Medium,Science,Spring 2024,52.7,1
STU-0306,Female,17,14.4,74.0,1.57,High School,Low,Mathematics,Spring 2025,48.9,0
STU-0306,Female,17,11.0,76.4,1.57,High School,Low,Mathematics,Fall 2023,39.4,0
STU-0306,Female,17,17.7,76.5,1.57,High School,Low,History,Fall 2024,50.1,1
STU-0306,Female,17,23.3,80.9,1.57,High School,Low,Mathematics,Spring 2024,55.7,1
STU-0307,Female,18,27.6,81.8,3.32,High School,Medium,Computer Science,Fall 2024,72.9,1
STU-0307,Female,18,13.1,93.9,3.32,High School,Medium,History,Spring 2025,63.6,1
STU-0308,Non-Binary,24,15.7,89.8,3.64,High School,Low,English,Fall 2023,49.6,0
STU-0308,Non-Binary,24,19.9,,3.64,High School,Low,Mathematics,Spring 2024,55.0,1
STU-0309,Female,25,15.1,76.6,1.98,No Degree,Medium,Computer Science,Spring 2024,49.3,0
STU-0309,Female,25,20.0,,1.98,No Degree,Medium,Science,Fall 2024,65.2,1
STU-0309,Female,25,26.7,60.8,1.98,No Degree,Medium,Science,Spring 2025,55.2,1
STU-0309,Female,25,14.3,79.0,1.98,No Degree,Medium,History,Fall 2023,39.1,0
STU-0310,Female,23,20.3,72.1,3.68,No Degree,Low,History,Spring 2025,72.2,1
STU-0310,Female,23,15.3,69.5,3.68,No Degree,Low,Science,Fall 2024,52.4,1
STU-0311,Female,17,13.3,81.5,3.19,Bachelor,Low,English,Spring 2024,60.3,1
STU-0311,Female,17,20.1,72.7,3.19,Bachelor,Low,History,Fall 2023,65.8,1
STU-0311,Female,17,37.5,40.0,3.19,Bachelor,Low,Mathematics,Fall 2024,77.6,1
STU-0312,Male,22,20.6,73.3,,Master,High,Mathematics,Fall 2023,57.3,1
STU-0312,Male,22,14.4,66.4,2.38,Master,High,Science,Fall 2024,77.3,1
STU-0313,Female,17,21.1,94.7,3.04,Master,Low,English,Fall 2023,66.3,1
STU-0313,Female,17,13.5,73.5,3.04,Master,Low,Computer Science,Spring 2025,48.1,0
STU-0313,Female,17,32.3,,3.04,Master,Low,English,Spring 2024,73.1,1
STU-0314,Male,22,6.1,52.4,2.17,Bachelor,High,History,Fall 2023,51.2,1
STU-0314,Male,22,38.5,87.5,2.17,Bachelor,High,Science,Spring 2025,94.4,1
STU-0314,Male,22,14.5,,2.17,Bachelor,High,Mathematics,Spring 2024,61.4,1
STU-0314,Male,22,25.9,98.9,2.17,Bachelor,High,History,Fall 2024,68.4,1
STU-0315,Male,17,,100.0,4.0,Bachelor,High,Science,Fall 2023,89.2,1
STU-0315,Male,17,40.0,100.0,4.0,Bachelor,High,Mathematics,Fall 2024,82.2,1
STU-0316,Female,19,21.6,99.4,2.25,No Degree,High,Science,Fall 2023,76.2,1
STU-0316,Female,19,10.8,97.4,2.25,No Degree,High,Science,Spring 2024,56.2,1
STU-0316,Female,19,15.6,92.4,2.25,No Degree,High,Mathematics,Fall 2024,66.2,1
STU-0317,Male,25,9.9,87.2,3.0,Bachelor,Low,English,Spring 2024,73.0,1
STU-0317,Male,25,11.3,100.0,3.0,Bachelor,Low,English,Fall 2023,47.0,0
STU-0317,Male,25,27.0,77.4,3.0,Bachelor,Low,Science,Spring 2025,62.1,1
STU-0318,Male,24,25.2,81.2,2.79,High School,Medium,Computer Science,Fall 2024,66.3,1
STU-0318,Male,24,16.4,100.0,2.79,High School,Medium,Computer Science,Spring 2024,60.4,1
STU-0319,Non-Binary,21,14.5,67.1,2.42,High School,Medium,Mathematics,Spring 2024,50.2,1
STU-0319,Non-Binary,21,14.1,73.5,2.42,High School,Medium,Mathematics,Fall 2024,59.5,1
STU-0319,Non-Binary,21,11.1,91.8,2.42,High School,Medium,Computer Science,Fall 2023,77.3,1
STU-0319,Non-Binary,21,13.7,89.6,2.42,High School,Medium,Computer Science,Spring 2025,48.3,0
STU-0320,Male,24,28.6,43.0,3.1,High School,Low,Science,Fall 2023,40.0,0
STU-0320,Male,24,21.9,81.1,3.1,High School,Low,History,Fall 2024,61.6,1
STU-0320,Male,24,2.6,61.0,3.1,High School,Low,Science,Spring 2025,29.4,0
STU-0320,Male,24,23.4,74.3,3.1,High School,Low,History,Spring 2024,58.8,1
STU-0321,Male,17,26.0,50.4,1.79,No Degree,Medium,Mathematics,Spring 2024,42.0,0
STU-0321,Male,17,16.3,,1.79,No Degree,Medium,English,Fall 2023,48.0,0
STU-0322,Male,20,14.4,92.6,3.78,PhD,High,Science,Fall 2023,77.7,1
STU-0322,Male,20,15.3,76.0,3.78,PhD,High,History,Spring 2025,81.5,1
STU-0323,Male,21,19.5,79.5,2.05,High School,Medium,Science,Fall 2024,69.7,1
STU-0323,Male,21,12.5,91.2,2.05,High School,Medium,English,Spring 2025,34.2,0
STU-0324,Female,23,9.6,100.0,2.94,PhD,High,English,Spring 2025,75.5,1
STU-0324,Female,23,18.4,70.4,2.94,PhD,High,Science,Fall 2023,64.6,1
STU-0325,Female,25,21.2,74.9,2.8,High School,Medium,Science,Spring 2025,68.8,1
STU-0325,Female,25,16.0,58.0,2.8,High School,Medium,Science,Spring 2024,60.2,1
STU-0326,Male,22,15.1,46.0,2.88,High School,High,Mathematics,Spring 2025,40.4,0
STU-0326,Male,22,13.1,86.3,2.88,High School,High,English,Fall 2023,70.5,1
STU-0326,Male,22,22.0,71.8,2.88,High School,High,English,Fall 2024,64.5,1
STU-0326,Male,22,26.0,84.1,2.88,High School,High,Computer Science,Spring 2024,76.4,1
STU-0327,Male,20,30.6,100.0,1.86,High School,High,Computer Science,Spring 2024,65.9,1
STU-0327,Male,20,22.0,87.3,1.86,High School,High,Computer Science,Spring 2025,65.8,1
STU-0327,Male,20,33.8,51.3,1.86,High School,High,Science,Fall 2024,60.4,1
STU-0327,Male,20,27.5,71.6,1.86,High School,High,Computer Science,Fall 2023,70.2,1
STU-0328,Female,20,17.6,72.0,1.64,No Degree,Low,English,Fall 2024,42.4,0
STU-0328,Female,20,7.8,84.3,1.64,No Degree,Low,History,Spring 2025,22.3,0
STU-0328,Female,20,8.0,53.1,1.64,No Degree,Low,Computer Science,Fall 2023,14.0,0
STU-0329,Non-Binary,18,17.6,63.7,2.87,High School,Low,History,Spring 2025,57.0,1
STU-0329,Non-Binary,18,19.7,98.7,2.87,High School,Low,History,Fall 2024,58.0,1
STU-0329,Non-Binary,18,9.3,69.6,2.87,High School,Low,Mathematics,Fall 2023,45.5,0
STU-0330,Female,25,15.5,98.7,4.0,Master,High,Mathematics,Spring 2024,81.5,1
STU-0330,Female,25,22.7,77.6,4.0,Master,High,Mathematics,Spring 2025,76.7,1
STU-0330,Female,25,33.9,93.9,4.0,Master,High,History,Fall 2024,89.1,1
STU-0330,Female,25,,88.6,4.0,Master,High,Mathematics,Fall 2023,87.8,1
STU-0331,Male,19,25.9,75.3,2.0,Master,Low,Science,Spring 2025,48.4,0
STU-0331,Male,19,25.5,62.3,2.0,Master,Low,Computer Science,Fall 2024,61.8,1
STU-0332,Female,23,24.1,54.9,2.5,Bachelor,Low,History,Fall 2024,60.9,1
STU-0332,Female,23,16.9,68.8,2.5,Bachelor,Low,Science,Spring 2024,56.0,1
STU-0332,Female,23,31.1,57.3,2.5,Bachelor,Low,Computer Science,Fall 2023,69.6,1
STU-0333,Male,17,2.5,43.0,2.28,High School,Medium,English,Spring 2024,35.4,0
STU-0333,Male,17,14.4,63.6,2.28,High School,Medium,Mathematics,Fall 2024,30.3,0
STU-0334,Male,24,13.2,87.7,1.83,Bachelor,Medium,History,Spring 2024,50.6,1
STU-0334,Male,24,33.2,93.3,1.83,Bachelor,Medium,History,Fall 2023,85.2,1
STU-0334,Male,24,21.1,68.3,1.83,Bachelor,Medium,History,Spring 2025,33.5,0
STU-0335,Female,24,19.6,95.4,2.79,Bachelor,Medium,Science,Spring 2025,69.9,1
STU-0335,Female,24,7.7,91.2,2.79,Bachelor,Medium,Science,Spring 2024,52.4,1
STU-0336,Female,25,6.3,75.3,2.12,High School,High,English,Fall 2024,57.6,1
STU-0336,Female,25,16.8,71.1,2.12,High School,High,History,Fall 2023,59.8,1
STU-0336,Female,25,17.3,65.3,2.12,High School,High,Computer Science,Spring 2024,53.8,1
STU-0336,Female,25,24.3,78.5,2.12,High School,High,Mathematics,Spring 2025,62.3,1
STU-0337,Male,18,20.3,100.0,2.14,High School,Medium,Computer Science,Spring 2025,72.3,1
STU-0337,Male,18,21.9,95.7,2.14,High School,Medium,Computer Science,Fall 2023,83.7,1
STU-0337,Male,18,8.5,80.3,2.14,High School,Medium,Science,Fall 2024,51.1,1
STU-0338,Female,22,7.6,40.0,3.53,Bachelor,Low,English,Spring 2025,51.2,1
STU-0338,Female,22,26.0,61.5,3.53,Bachelor,Low,History,Fall 2024,37.5,0
STU-0338,Female,22,17.8,60.7,3.53,Bachelor,Low,English,Spring 2024,56.8,1
STU-0338,Female,22,21.9,71.0,3.53,Bachelor,Low,History,Fall 2023,56.3,1
STU-0339,Female,19,3.8,81.1,3.54,High School,High,History,Fall 2023,68.5,1
STU-0339,Female,19,12.9,46.0,3.54,High School,High,Computer Science,Fall 2024,38.6,0
STU-0339,Female,19,2.7,100.0,3.54,High School,High,English,Spring 2024,82.2,1
STU-0340,Female,25,18.0,58.2,2.83,Master,High,Mathematics,Fall 2023,69.9,1
STU-0340,Female,25,12.2,77.3,2.83,Master,High,Science,Spring 2024,67.9,1
STU-0340,Female,25,15.0,58.6,2.83,Master,High,Computer Science,Spring 2025,70.5,1
STU-0340,Female,25,15.5,73.0,2.83,Master,High,Science,Fall 2024,59.1,1
STU-0341,Female,22,17.4,84.4,2.82,Master,Low,History,Spring 2025,57.4,1
STU-0341,Female,22,18.7,84.2,2.82,Master,Low,Computer Science,Fall 2024,60.7,1
STU-0341,Female,22,17.8,84.1,2.82,Master,Low,History,Fall 2023,57.5,1
STU-0341,Female,22,38.3,,2.82,Master,Low,History,Spring 2024,73.3,1
STU-0342,Male,24,40.0,51.7,3.4,Master,Low,English,Spring 2024,65.9,1
STU-0342,Male,24,12.0,71.7,3.4,Master,Low,Mathematics,Fall 2023,58.1,1
STU-0342,Male,24,23.9,46.4,3.4,Master,Low,English,Fall 2024,52.9,1
STU-0343,Male,22,15.9,59.8,4.0,Master,Medium,Computer Science,Fall 2023,44.7,0
STU-0343,Male,22,17.7,81.1,4.0,Master,Medium,Computer Science,Spring 2024,65.6,1
STU-0343,Male,22,21.2,73.0,4.0,Master,Medium,Computer Science,Fall 2024,80.6,1
STU-0344,Male,17,20.3,79.5,4.0,Bachelor,High,Mathematics,Spring 2024,68.3,1
STU-0344,Male,17,18.6,80.3,4.0,Bachelor,High,Mathematics,Fall 2024,63.2,1
STU-0345,Male,18,7.9,92.5,2.18,Master,Medium,English,Fall 2024,51.7,1
STU-0345,Male,18,17.9,60.6,2.18,Master,Medium,Science,Fall 2023,49.0,0
STU-0346,Male,24,22.6,50.6,3.41,PhD,Low,Mathematics,Fall 2024,74.3,1
STU-0346,Male,24,19.7,66.4,3.41,PhD,Low,English,Spring 2025,56.8,1
STU-0346,Male,24,18.4,71.8,3.41,PhD,Low,Science,Fall 2023,74.3,1
STU-0347,Male,19,,60.6,4.0,Bachelor,Medium,English,Fall 2023,58.1,1
STU-0347,Male,19,26.3,51.8,4.0,Bachelor,Medium,Mathematics,Spring 2024,66.0,1
STU-0347,Male,19,30.2,93.6,4.0,Bachelor,Medium,Mathematics,Fall 2024,83.1,1
STU-0348,Female,19,21.0,88.4,3.83,Bachelor,Medium,Mathematics,Spring 2025,86.7,1
STU-0348,Female,19,4.0,87.3,3.83,Bachelor,Medium,Computer Science,Spring 2024,51.8,1
STU-0348,Female,19,39.6,74.5,3.83,Bachelor,Medium,Computer Science,Fall 2024,90.0,1
STU-0349,Male,25,16.7,100.0,3.81,High School,Low,Mathematics,Spring 2024,68.5,1
STU-0349,Male,25,20.1,58.3,3.81,High School,Low,Science,Fall 2024,63.7,1
STU-0349,Male,25,26.9,61.7,3.81,High School,Low,Mathematics,Fall 2023,71.3,1
STU-0350,Female,19,21.9,100.0,4.0,High School,Low,Mathematics,Fall 2024,55.2,1
STU-0350,Female,19,6.9,57.3,4.0,High School,Low,History,Spring 2024,73.7,1
STU-0350,Female,19,4.8,100.0,4.0,High School,Low,Mathematics,Spring 2025,43.1,0
STU-0350,Female,19,13.7,91.3,4.0,High School,Low,Computer Science,Fall 2023,51.1,1
STU-0351,Female,19,21.5,77.7,2.18,High School,Low,Computer Science,Fall 2023,43.6,0
STU-0351,Female,19,19.2,84.7,2.18,High School,Low,Mathematics,Fall 2024,48.4,0
STU-0352,Male,17,20.4,77.4,2.42,Master,Low,Computer Science,Fall 2024,70.9,1
STU-0352,Male,17,17.0,94.1,2.42,Master,Low,Mathematics,Spring 2024,52.8,1
STU-0353,Female,23,15.8,58.8,2.88,High School,High,English,Fall 2023,69.8,1
STU-0353,Female,23,19.3,97.2,2.88,High School,High,Computer Science,Spring 2025,79.1,1
STU-0353,Female,23,17.8,98.9,2.88,High School,High,History,Spring 2024,82.5,1
STU-0354,Male,21,17.5,77.7,1.05,No Degree,High,Science,Fall 2023,51.9,1
STU-0354,Male,21,7.9,75.2,1.05,No Degree,High,English,Fall 2024,42.3,0
STU-0355,Male,17,25.9,52.9,1.0,Master,High,Computer Science,Spring 2025,63.0,1
STU-0355,Male,17,10.7,88.3,1.0,Master,High,History,Spring 2024,57.1,1
STU-0355,Male,17,20.8,65.1,1.0,Master,High,Mathematics,Fall 2024,56.7,1
STU-0355,Male,17,24.4,61.3,1.0,Master,High,Science,Fall 2023,61.2,1
STU-0356,Male,23,19.8,,1.32,PhD,High,Mathematics,Fall 2024,60.7,1
STU-0356,Male,23,23.6,82.7,1.32,PhD,High,Mathematics,Spring 2024,61.5,1
STU-0356,Male,23,28.6,61.2,1.32,PhD,High,Mathematics,Fall 2023,72.6,1
STU-0357,Male,19,5.5,85.3,2.43,Master,Low,Mathematics,Spring 2025,46.3,0
STU-0357,Male,19,20.6,75.4,2.43,Master,Low,English,Fall 2023,52.0,1
STU-0358,Female,19,16.8,57.4,3.37,High School,Medium,Mathematics,Spring 2024,65.1,1
STU-0358,Female,19,17.5,56.3,3.37,High School,Medium,English,Spring 2025,64.4,1
STU-0359,Male,24,21.5,99.8,2.49,Master,Low,History,Spring 2025,71.0,1
STU-0359,Male,24,,93.2,2.49,Master,Low,English,Fall 2024,69.4,1
STU-0359,Male,24,11.2,55.3,2.49,Master,Low,Mathematics,Spring 2024,40.5,0
STU-0360,Female,17,21.0,67.9,3.15,No Degree,Low,English,Fall 2024,61.3,1
STU-0360,Female,17,7.0,82.8,3.15,No Degree,Low,Science,Spring 2025,52.7,1
STU-0360,Female,17,16.4,,3.15,No Degree,Low,Science,Spring 2024,53.4,1
STU-0361,Female,22,16.8,70.9,3.25,Master,Medium,History,Fall 2023,63.8,1
STU-0361,Female,22,19.0,84.7,3.25,Master,Medium,Computer Science,Spring 2025,70.0,1
STU-0361,Female,22,28.3,65.2,3.25,Master,Medium,Mathematics,Fall 2024,79.8,1
STU-0362,Female,24,22.7,80.4,2.97,Master,Medium,English,Spring 2025,60.1,1
STU-0362,Female,24,5.5,69.2,2.97,Master,Medium,Science,Fall 2024,39.2,0
STU-0363,Male,17,22.7,85.9,2.5,Bachelor,Low,Science,Fall 2023,66.9,1
STU-0363,Male,17,25.8,63.7,2.5,Bachelor,Low,Computer Science,Fall 2024,59.9,1
STU-0364,Female,23,18.0,75.6,1.23,Bachelor,High,Science,Spring 2025,64.2,1
STU-0364,Female,23,13.8,66.6,1.23,Bachelor,High,Computer Science,Spring 2024,57.5,1
STU-0365,Female,21,28.1,80.7,2.82,No Degree,Low,English,Fall 2023,45.2,0
STU-0365,Female,21,15.0,58.1,2.82,No Degree,Low,English,Spring 2024,34.0,0
STU-0365,Female,21,27.9,82.0,2.82,No Degree,Low,Mathematics,Spring 2025,51.5,1
STU-0365,Female,21,16.8,100.0,2.82,No Degree,Low,English,Fall 2024,50.5,1
STU-0366,Male,20,15.6,69.7,2.84,Master,Low,History,Spring 2024,54.2,1
STU-0366,Male,20,18.7,,2.84,Master,Low,Mathematics,Fall 2023,54.3,1
STU-0366,Male,20,7.1,81.6,2.84,Master,Low,Computer Science,Fall 2024,45.1,0
STU-0366,Male,20,,74.4,2.84,Master,Low,Science,Spring 2025,66.2,1
STU-0367,Male,22,18.6,92.1,2.87,Bachelor,High,Mathematics,Spring 2024,61.8,1
STU-0367,Male,22,18.7,91.6,2.87,Bachelor,High,Mathematics,Fall 2023,72.7,1
STU-0367,Male,22,22.5,100.0,2.87,Bachelor,High,English,Fall 2024,80.1,1
STU-0368,Male,24,13.4,84.8,2.15,PhD,Medium,Science,Fall 2024,55.1,1
STU-0368,Male,24,24.1,100.0,2.15,PhD,Medium,History,Spring 2024,80.3,1
STU-0368,Male,24,24.7,59.5,2.15,PhD,Medium,Mathematics,Spring 2025,60.5,1
STU-0369,Female,25,21.3,100.0,2.26,PhD,Medium,Computer Science,Spring 2024,64.2,1
STU-0369,Female,25,27.7,94.3,2.26,PhD,Medium,Computer Science,Fall 2023,70.8,1
STU-0369,Female,25,26.8,76.4,2.26,PhD,Medium,English,Spring 2025,58.0,1
STU-0370,Female,24,27.1,100.0,3.42,High School,Medium,Computer Science,Spring 2025,72.0,1
STU-0370,Female,24,5.0,63.2,3.42,High School,Medium,English,Fall 2024,51.9,1
STU-0370,Female,24,22.3,84.7,3.42,High School,Medium,Mathematics,Fall 2023,65.5,1
STU-0371,Male,21,7.5,51.4,2.16,Bachelor,Medium,Science,Spring 2024,38.9,0
STU-0371,Male,21,31.7,75.6,2.16,Bachelor,Medium,History,Spring 2025,70.7,1
STU-0371,Male,21,6.2,52.8,2.16,Bachelor,Medium,Mathematics,Fall 2024,42.8,0
STU-0371,Male,21,16.1,75.6,2.16,Bachelor,Medium,Computer Science,Fall 2023,45.9,0
STU-0372,Female,17,10.8,58.8,3.35,Bachelor,Medium,English,Spring 2025,58.5,1
STU-0372,Female,17,17.7,49.6,3.35,Bachelor,Medium,History,Fall 2023,40.5,0
STU-0372,Female,17,5.3,90.0,3.35,Bachelor,Medium,Computer Science,Fall 2024,60.4,1
STU-0372,Female,17,4.0,99.6,3.35,Bachelor,Medium,Science,Spring 2024,50.4,1
STU-0373,Male,20,24.2,79.3,2.48,High School,Low,English,Spring 2025,56.5,1
STU-0373,Male,20,14.1,54.6,2.48,High School,Low,History,Spring 2024,27.4,0
STU-0373,Male,20,33.8,47.1,2.48,High School,Low,Science,Fall 2023,50.4,1
STU-0373,Male,20,21.0,74.6,2.48,High School,Low,English,Fall 2024,58.5,1
STU-0374,Female,17,4.0,88.8,2.48,Bachelor,High,History,Fall 2024,54.4,1
STU-0374,Female,17,26.7,70.8,2.48,Bachelor,High,Science,Spring 2025,67.6,1
STU-0374,Female,17,30.9,74.2,2.48,Bachelor,High,Mathematics,Spring 2024,83.1,1
STU-0374,Female,17,27.6,94.1,2.48,Bachelor,High,English,Fall 2023,91.0,1
STU-0375,Female,25,8.8,58.0,2.32,Bachelor,Low,History,Fall 2024,34.1,0
STU-0375,Female,25,20.2,65.9,2.32,Bachelor,Low,Computer Science,Spring 2025,55.5,1
STU-0375,Female,25,22.0,96.1,2.32,Bachelor,Low,History,Spring 2024,52.1,1
STU-0375,Female,25,11.3,100.0,2.32,Bachelor,Low,English,Fall 2023,57.5,1
STU-0376,Male,24,13.8,80.3,2.1,High School,Medium,English,Fall 2023,47.3,0
STU-0376,Male,24,22.9,66.4,2.1,High School,Medium,English,Fall 2024,42.7,0
STU-0376,Male,24,21.0,87.7,2.1,High School,Medium,History,Spring 2024,61.3,1
STU-0377,Male,19,2.5,85.0,2.06,High School,Low,Computer Science,Spring 2025,32.0,0
STU-0377,Male,19,2.5,72.0,2.06,High School,Low,History,Fall 2024,32.3,0
STU-0378,Female,25,11.0,70.8,3.38,Bachelor,High,Science,Fall 2024,68.5,1
STU-0378,Female,25,17.2,67.6,3.38,Bachelor,High,History,Fall 2023,73.7,1
STU-0378,Female,25,4.0,95.7,3.38,Bachelor,High,English,Spring 2025,57.1,1
STU-0378,Female,25,24.9,83.4,3.38,Bachelor,High,English,Spring 2024,72.3,1
STU-0379,Female,20,28.9,68.1,,High School,Medium,Computer Science,Fall 2023,56.9,1
STU-0379,Female,20,7.3,100.0,2.69,High School,Medium,History,Fall 2024,50.0,1
STU-0379,Female,20,22.0,80.1,2.69,High School,Medium,History,Spring 2025,49.1,0
STU-0379,Female,20,27.0,57.6,2.69,High School,Medium,English,Spring 2024,55.0,1
STU-0380,Female,19,13.0,,2.6,High School,High,Mathematics,Spring 2024,67.6,1
STU-0380,Female,19,11.9,100.0,2.6,High School,High,English,Fall 2023,62.4,1
STU-0380,Female,19,19.2,71.4,2.6,High School,High,Mathematics,Spring 2025,63.3,1
STU-0381,Female,19,16.4,69.9,3.27,High School,Low,History,Spring 2025,47.3,0
STU-0381,Female,19,2.5,67.2,3.27,High School,Low,Science,Fall 2023,38.0,0
STU-0382,Female,18,6.6,78.9,3.24,Bachelor,High,Computer Science,Fall 2023,63.5,1
STU-0382,Female,18,15.9,78.2,3.24,Bachelor,High,History,Spring 2025,75.5,1
STU-0382,Female,18,28.2,97.7,3.24,Bachelor,High,Mathematics,Fall 2024,79.5,1
STU-0382,Female,18,12.8,61.1,3.24,Bachelor,High,History,Spring 2024,61.8,1
STU-0383,Male,24,26.9,65.9,1.75,PhD,Low,Mathematics,Fall 2024,53.9,1
STU-0383,Male,24,32.0,81.6,1.75,PhD,Low,English,Fall 2023,77.4,1
STU-0384,Male,20,19.5,95.6,1.44,Master,High,History,Fall 2024,60.6,1
STU-0384,Male,20,22.3,98.9,1.44,Master,High,History,Spring 2025,70.8,1
STU-0384,Male,20,18.6,91.7,1.44,Master,High,Computer Science,Fall 2023,62.2,1
STU-0384,Male,20,25.4,70.4,1.44,Master,High,History,Spring 2024,67.8,1
STU-0385,Male,22,13.2,93.0,2.86,No Degree,Medium,Science,Fall 2024,53.5,1
STU-0385,Male,22,14.2,68.4,,No Degree,Medium,Mathematics,Spring 2025,53.2,1
STU-0386,Male,25,16.0,56.7,2.86,High School,Medium,Science,Fall 2023,37.5,0
STU-0386,Male,25,11.5,43.0,2.86,High School,Medium,English,Spring 2024,31.5,0
STU-0386,Male,25,5.8,100.0,2.86,High School,Medium,English,Fall 2024,65.9,1
STU-0386,Male,25,2.5,76.1,2.86,High School,Medium,Science,Spring 2025,35.4,0
STU-0387,Male,19,11.1,57.6,3.43,High School,Low,English,Spring 2024,45.4,0
STU-0387,Male,19,18.6,75.5,3.43,High School,Low,Mathematics,Spring 2025,62.1,1
STU-0387,Male,19,10.8,80.4,3.43,High School,Low,Science,Fall 2023,46.5,0
STU-0387,Male,19,6.8,84.3,3.43,High School,Low,Computer Science,Fall 2024,36.6,0
STU-0388,Male,22,7.7,78.7,2.65,No Degree,High,Mathematics,Fall 2024,49.8,0
STU-0388,Male,22,8.7,100.0,2.65,No Degree,High,Science,Spring 2025,62.3,1
STU-0388,Male,22,9.7,85.6,2.65,No Degree,High,History,Fall 2023,57.5,1
STU-0389,Female,18,1.0,59.5,3.29,No Degree,High,English,Spring 2024,46.0,0
STU-0389,Female,18,1.0,85.6,3.29,No Degree,High,Computer Science,Fall 2023,51.7,1
STU-0389,Female,18,7.2,95.4,3.29,No Degree,High,Computer Science,Spring 2025,65.8,1
STU-0390,Female,18,,84.6,3.67,No Degree,Medium,English,Spring 2025,54.2,1
STU-0390,Female,18,4.9,100.0,3.67,No Degree,Medium,English,Fall 2023,53.7,1
STU-0390,Female,18,19.8,,3.67,No Degree,Medium,Mathematics,Fall 2024,51.6,1
STU-0391,Female,19,2.4,80.2,3.71,No Degree,Medium,English,Fall 2023,43.8,0
STU-0391,Female,19,6.9,84.7,3.71,No Degree,Medium,Mathematics,Fall 2024,44.7,0
STU-0391,Female,19,18.2,86.1,3.71,No Degree,Medium,Mathematics,Spring 2024,67.6,1
STU-0391,Female,19,12.3,77.4,3.71,No Degree,Medium,Computer Science,Spring 2025,56.2,1
STU-0392,Non-Binary,18,17.7,76.0,2.24,Master,Low,Computer Science,Fall 2024,58.6,1
STU-0392,Non-Binary,18,23.9,50.8,2.24,Master,Low,Mathematics,Spring 2025,52.5,1
STU-0393,Male,17,2.5,89.2,2.17,High School,Low,Science,Spring 2025,44.9,0
STU-0393,Male,17,3.9,62.7,2.17,High School,Low,English,Fall 2023,38.2,0
STU-0393,Male,17,21.2,67.0,2.17,High School,Low,History,Spring 2024,40.9,0
STU-0393,Male,17,10.8,73.6,2.17,High School,Low,Mathematics,Fall 2024,42.4,0
STU-0394,Non-Binary,20,32.3,69.9,2.89,PhD,Low,Computer Science,Fall 2024,75.2,1
STU-0394,Non-Binary,20,20.5,90.9,2.89,PhD,Low,English,Spring 2025,54.2,1
STU-0394,Non-Binary,20,22.7,94.3,2.89,PhD,Low,Science,Fall 2023,68.7,1
STU-0395,Non-Binary,22,27.8,77.1,1.88,No Degree,Medium,Mathematics,Fall 2023,54.7,1
STU-0395,Non-Binary,22,23.1,68.2,1.88,No Degree,Medium,Mathematics,Spring 2025,52.5,1
STU-0396,Male,24,2.5,72.7,3.53,High School,Low,History,Fall 2024,52.7,1
STU-0396,Male,24,14.8,57.3,,High School,Low,English,Fall 2023,60.2,1
STU-0396,Male,24,11.5,47.3,3.53,High School,Low,English,Spring 2024,40.7,0
STU-0397,Male,24,18.5,96.3,1.9,Bachelor,Medium,History,Spring 2025,70.4,1
STU-0397,Male,24,,80.8,1.9,Bachelor,Medium,Computer Science,Spring 2024,46.1,0
STU-0397,Male,24,,67.2,1.9,Bachelor,Medium,English,Fall 2023,58.7,1
